season,tm_team_name,asa_team_id,observed_at,value_snapshot_type,n_prior_fill,squad_value_eur,att_value_pct,def_value_pct,mid_value_pct,gk_value_pct,tilt,value_wtd_age,avg_age,dp_value_share,n_players,n_att,n_def,n_mid,n_gk,league,canon_team_name,coverage_confidence
2026,AJ Auxerre,,2026-07-06T11:45:23.906870+00:00,current_scrape,0,89750000.0,0.3181058495821727,0.31420612813370474,0.3543175487465181,0.013370473537604457,0.003899721448467952,24.062952646239555,23.551724137931036,0.43454038997214484,29,10,10,6,3,FR1,Auxerre,full
2026,AS Monaco,,2026-07-06T11:45:23.906870+00:00,current_scrape,0,363100000.0,0.47369870559074634,0.22032497934453318,0.28504544202698984,0.02093087303773065,0.2533737262462131,24.47617736160837,25.11111111111111,0.3580280914348664,27,10,7,6,4,FR1,Monaco,full
2026,Angers SCO,,2026-07-06T11:45:23.906870+00:00,current_scrape,0,69850000.0,0.4108804581245526,0.4073013600572656,0.16177523264137436,0.020042949176807445,0.003579098067287012,22.542591267000716,24.045454545454547,0.4581245526127416,22,8,8,3,3,FR1,Angers,full
2026,ESTAC Troyes,,2026-07-06T11:45:23.906870+00:00,current_scrape,0,40200000.0,0.3781094527363184,0.43781094527363185,0.17164179104477612,0.012437810945273632,-0.05970149253731344,23.496268656716417,24.26086956521739,0.4975124378109453,23,7,10,4,2,FR1,Troyes,full
2026,FC Lorient,,2026-07-06T11:45:23.906870+00:00,current_scrape,0,90850000.0,0.28233351678591084,0.3357182168409466,0.3467253714914695,0.035222894881673086,-0.05338470005503576,23.842047330765,25.318181818181817,0.550357732526142,22,6,8,5,3,FR1,Lorient,full
2026,FC Toulouse,,2026-07-06T11:45:23.906870+00:00,current_scrape,0,155350000.0,0.24589636305117477,0.4032829095590602,0.21886063727067911,0.13196009011908594,-0.15738654650788544,22.50820727389765,22.541666666666668,0.39266173157386547,24,8,8,6,2,FR1,Toulouse,full
2026,LOSC Lille,,2026-07-06T11:45:23.906870+00:00,current_scrape,0,278700000.0,0.4707570864729099,0.22856117689271618,0.25762468604233946,0.04305705059203445,0.24219590958019374,22.3789020452099,23.862068965517242,0.3946896304269824,29,13,8,5,3,FR1,Lille,full
2026,Le Havre AC,,2026-07-06T11:45:23.906870+00:00,current_scrape,0,33800000.0,0.10946745562130178,0.46745562130177515,0.378698224852071,0.04437869822485207,-0.35798816568047337,23.633136094674555,24.2,0.5177514792899408,20,7,6,4,3,FR1,Le Havre,full
2026,Le Mans FC,,2026-07-06T11:45:23.906870+00:00,current_scrape,0,15750000.0,0.13968253968253969,0.4634920634920635,0.2920634920634921,0.10476190476190476,-0.3238095238095238,25.765079365079366,26.238095238095237,0.3492063492063492,21,4,7,7,3,FR1,Le Mans,full
2026,OGC Nice,,2026-07-06T11:45:23.906870+00:00,current_scrape,0,144300000.0,0.3381843381843382,0.3925848925848926,0.21864171864171864,0.05058905058905059,-0.05440055440055441,25.014553014553016,24.678571428571427,0.2910602910602911,28,8,10,8,2,FR1,Nice,full
2026,Olympique Lyon,,2026-07-06T11:45:23.906870+00:00,current_scrape,1,260100000.0,0.3752402921953095,0.2222222222222222,0.35140330642060746,0.051134179161860825,0.1530180699730873,24.08323721645521,24.205882352941178,0.3075740099961553,34,9,11,9,5,FR1,Lyon,full
2026,Olympique Marseille,,2026-07-06T11:45:23.906870+00:00,current_scrape,1,320650000.0,0.5086542959613286,0.2541712147200998,0.21050990176204584,0.026664587556525808,0.2544830812412288,26.456260720411663,27.25925925925926,0.368002494932169,27,11,8,5,3,FR1,Marseille,full
2026,Paris FC,,2026-07-06T11:45:23.906870+00:00,current_scrape,0,135500000.0,0.27527675276752767,0.27232472324723245,0.4022140221402214,0.05018450184501845,0.0029520295202952185,24.189667896678966,26.59259259259259,0.3837638376383764,27,9,9,7,2,FR1,Paris FC,full
2026,Paris Saint-Germain,,2026-07-06T11:45:23.906870+00:00,current_scrape,0,1372300000.0,0.3832981126575822,0.25599358740800116,0.3199008963054726,0.04080740362894411,0.12730452524958102,24.07891860380383,23.571428571428573,0.3060555272170808,28,9,9,7,3,FR1,Paris Saint Germain,full
2026,RC Lens,,2026-07-06T11:45:23.906870+00:00,current_scrape,0,221050000.0,0.2133001583352183,0.36055191133227776,0.2533363492422529,0.17281158109025108,-0.14725175299705948,23.798688079619996,24.4,0.4297670210359647,30,12,10,4,4,FR1,Lens,full
2026,RC Strasbourg Alsace,,2026-07-06T11:45:23.906870+00:00,current_scrape,0,360700000.0,0.35930135846964234,0.28444690878846685,0.35625173274189076,0.0,0.0748544496811755,21.767673967285834,21.34375,0.2772387025228722,32,12,10,10,0,FR1,Strasbourg,full
2026,Stade Brestois 29,,2026-07-06T11:45:23.906870+00:00,current_scrape,0,59600000.0,0.4211409395973154,0.24328859060402686,0.2684563758389262,0.06711409395973154,0.17785234899328856,26.369127516778523,24.94736842105263,0.3859060402684564,19,6,6,4,3,FR1,Brest,full
2026,Stade Rennais FC,,2026-07-06T11:45:23.906870+00:00,current_scrape,0,264600000.0,0.42441421012849584,0.29780801209372637,0.2494331065759637,0.02834467120181406,0.12660619803476947,25.569916855631142,25.0,0.2494331065759637,33,11,11,8,3,FR1,Rennes,full
