season,tm_team_name,asa_team_id,observed_at,value_snapshot_type,n_prior_fill,squad_value_eur,att_value_pct,def_value_pct,tilt,value_wtd_age,avg_age,dp_value_share,n_players,n_att,n_def,n_gk,league,canon_team_name,coverage_confidence
2026,Athletic Bilbao,,2026-07-06T11:26:22.911843+00:00,current_scrape,0,257300000.0,0.43878740769529734,0.20132141469102216,0.23746599300427518,25.416634279051692,26.242424242424242,0.3692188107267781,33,12,10,3,ES1,Athletic Club,full
2026,Atlético de Madrid,,2026-07-06T11:26:22.911843+00:00,current_scrape,0,576100000.0,0.4587745183127929,0.3159173754556501,0.14285714285714285,26.018746745356708,27.32,0.33848290227391076,25,9,8,3,ES1,Atletico Madrid,full
2026,CA Osasuna,,2026-07-06T11:26:22.911843+00:00,current_scrape,0,67000000.0,0.3402985074626866,0.42388059701492536,-0.08358208955223878,26.498507462686568,27.4,0.44029850746268656,20,8,6,2,ES1,Osasuna,full
2026,Celta de Vigo,,2026-07-06T11:26:22.911843+00:00,current_scrape,0,174800000.0,0.32151029748283755,0.36899313501144165,-0.047482837528604105,24.748855835240274,26.655172413793103,0.30320366132723114,29,8,12,2,ES1,Celta Vigo,full
2026,Deportivo A Coruña,,2026-07-06T11:26:22.911843+00:00,current_scrape,0,67450000.0,0.6716085989621943,0.13046701260192736,0.5411415863602669,23.951074870274276,25.333333333333332,0.5337286879169756,30,12,8,4,ES1,,full
2026,Deportivo Alavés,,2026-07-06T11:26:22.911843+00:00,current_scrape,1,69750000.0,0.2924731182795699,0.2953405017921147,-0.0028673835125447855,26.70967741935484,26.103448275862068,0.33691756272401435,29,8,10,3,ES1,Alaves,full
2026,Elche CF,,2026-07-06T11:26:22.911843+00:00,current_scrape,0,70600000.0,0.37110481586402266,0.4405099150141643,-0.06940509915014165,23.893767705382437,25.541666666666668,0.509915014164306,24,11,7,2,ES1,Elche,full
2026,FC Barcelona,,2026-07-06T11:26:22.911843+00:00,current_scrape,0,1194800000.0,0.4712085704720455,0.26280549045865415,0.20840308001339136,23.089052561098093,23.821428571428573,0.3766320723133579,28,8,10,4,ES1,Barcelona,full
2026,Getafe CF,,2026-07-06T11:26:22.911843+00:00,current_scrape,0,61400000.0,0.5456026058631922,0.16123778501628663,0.3843648208469056,25.594462540716613,26.894736842105264,0.5211726384364821,19,7,7,2,ES1,Getafe,full
2026,Levante UD,,2026-07-06T11:26:22.911843+00:00,current_scrape,0,88750000.0,0.7267605633802817,0.11267605633802817,0.6140845070422536,22.988732394366195,23.954545454545453,0.5633802816901409,22,8,7,2,ES1,Levante,full
2026,Málaga CF,,2026-07-06T11:26:22.911843+00:00,current_scrape,0,30925000.0,0.7502021018593371,0.15278900565885206,0.5974130962004851,22.842360549717057,24.304347826086957,0.549717057396928,23,9,9,2,ES1,,full
2026,RCD Espanyol Barcelona,,2026-07-06T11:26:22.911843+00:00,current_scrape,0,96650000.0,0.4324883600620797,0.28556647697878945,0.14692188308329024,24.875323331608897,25.75,0.3828246249353337,28,11,8,3,ES1,Espanyol,full
2026,Racing Santander,,2026-07-06T11:26:22.911843+00:00,current_scrape,0,60700000.0,0.42668863261943984,0.2685337726523888,0.15815485996705103,24.304777594728172,24.428571428571427,0.42833607907743,21,9,6,1,ES1,,full
2026,Rayo Vallecano,,2026-07-06T11:26:22.911843+00:00,current_scrape,0,85700000.0,0.3208868144690782,0.47607934655775963,-0.15519253208868145,27.828471411901983,27.869565217391305,0.46674445740956827,23,9,7,2,ES1,Rayo Vallecano,full
2026,Real Betis Balompié,,2026-07-06T11:26:22.911843+00:00,current_scrape,0,218900000.0,0.5998172681589767,0.22978529008679763,0.37003197807217914,25.939241662859754,27.25,0.47967108268615805,24,10,7,3,ES1,Real Betis,full
2026,Real Madrid,,2026-07-06T11:26:22.911843+00:00,current_scrape,0,1387000000.0,0.5511896178803173,0.25234318673395817,0.2988464311463591,24.66366258111031,24.903225806451612,0.32444124008651765,31,11,11,3,ES1,Real Madrid,full
2026,Real Sociedad,,2026-07-06T11:26:22.911843+00:00,current_scrape,0,261500000.0,0.4474187380497132,0.2925430210325048,0.15487571701720843,24.75717017208413,25.357142857142858,0.28680688336520077,28,11,10,2,ES1,Real Sociedad,full
2026,Sevilla FC,,2026-07-06T11:26:22.911843+00:00,current_scrape,0,161100000.0,0.3196772191185599,0.49534450651769085,-0.17566728739913096,25.385474860335197,26.40740740740741,0.27312228429546864,27,8,13,1,ES1,Sevilla,full
2026,Valencia CF,,2026-07-06T11:26:22.911843+00:00,current_scrape,0,121700000.0,0.31388660640920296,0.294987674609696,0.01889893179950697,26.005751848808547,27.44,0.3779786359901397,25,9,9,2,ES1,Valencia,full
2026,Villarreal CF,,2026-07-06T11:26:22.911843+00:00,current_scrape,0,328200000.0,0.3982327848872639,0.3762949421084704,0.02193784277879346,24.503351614868983,24.785714285714285,0.3656307129798903,28,11,9,3,ES1,Villarreal,full
