season,tm_team_name,asa_team_id,observed_at,value_snapshot_type,n_prior_fill,squad_value_eur,att_value_pct,def_value_pct,tilt,value_wtd_age,avg_age,dp_value_share,n_players,n_att,n_def,n_gk,league,canon_team_name,coverage_confidence
2024,AC Milan,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,581700000.0,0.4192882929345023,0.246690734055355,0.17259755887914732,24.50163314423242,23.634146341463413,0.30943785456420836,41,15,12,5,IT1,AC Milan,full
2024,AC Monza,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,95825000.0,0.34229063396817117,0.23689016436211843,0.10540046960605273,23.690320897469345,24.782608695652176,0.2765457865901383,46,14,13,6,IT1,Monza,full
2024,ACF Fiorentina,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,368125000.0,0.3599320882852292,0.3634634974533107,-0.0035314091680814785,23.96271646859083,23.681818181818183,0.26893039049235995,44,12,16,4,IT1,Fiorentina,full
2024,AS Roma,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,390300000.0,0.2954137842685114,0.3087368690750705,-0.013323084806559082,24.481680758390983,24.307692307692307,0.25621316935690497,39,9,14,6,IT1,Roma,full
2024,Atalanta BC,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,501200000.0,0.4215881883479649,0.2786312849162011,0.14295690343176382,24.259577015163607,23.977272727272727,0.30925778132482046,44,10,14,6,IT1,Atalanta,full
2024,Bologna FC 1909,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,340650000.0,0.49067958314986054,0.3017760164391604,0.18890356671070013,23.71202113606341,23.763157894736842,0.28768530750036697,38,13,12,4,IT1,Bologna,full
2024,Cagliari Calcio,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,93625000.0,0.30707610146862485,0.30226969292389855,0.004806408544726304,24.551935914552736,25.166666666666668,0.2883845126835781,36,10,12,6,IT1,Cagliari,full
2024,Como 1907,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,203375000.0,0.5466502765826675,0.16693300553165336,0.37971727105101416,22.717516902274124,25.18,0.39827904118008606,50,17,15,5,IT1,Como,full
2024,FC Empoli,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,106500000.0,0.24882629107981222,0.4244131455399061,-0.1755868544600939,22.87230046948357,23.2,0.24882629107981222,50,14,16,6,IT1,,full
2024,Genoa CFC,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,175350000.0,0.258910749928714,0.4257199885942401,-0.1668092386655261,23.276874821785,23.416666666666668,0.32506415739948674,48,19,14,5,IT1,Genoa,full
2024,Hellas Verona,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,107350000.0,0.24778761061946902,0.45086166744294365,-0.20307405682347462,23.07918025151374,23.761904761904763,0.2608290638099674,42,12,17,4,IT1,,full
2024,Inter Milan,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,741850000.0,0.31522544988879153,0.36382017928152594,-0.048594729392734404,25.436745972905573,24.02173913043478,0.3369953494641774,46,13,16,5,IT1,Inter,full
2024,Juventus FC,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,628725000.0,0.30140363433933753,0.34896019722454175,-0.04755656288520421,23.92425146129071,23.11627906976744,0.2226728696966082,43,12,16,5,IT1,Juventus,full
2024,Parma Calcio 1913,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,175110000.0,0.36919650505396606,0.29809833818742504,0.07109816686654102,21.902404203072354,23.65,0.3312203757638056,40,15,13,5,IT1,Parma Calcio 1913,full
2024,SS Lazio,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,294900000.0,0.3507121057985758,0.30493387589013227,0.045778229908443546,24.504238724991524,24.51219512195122,0.3119701593760597,41,11,14,4,IT1,Lazio,full
2024,SSC Napoli,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,500450000.0,0.4106304326106504,0.2349385553002298,0.1756918773104206,25.909681286841842,25.513513513513512,0.3796583075232291,37,9,10,5,IT1,Napoli,full
2024,Torino FC,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,219275000.0,0.25458898643256184,0.1999771975829438,0.05461178884961804,24.238399270322653,23.416666666666668,0.3192338387869114,48,15,15,5,IT1,Torino,full
2024,US Lecce,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,113425000.0,0.5567555653515539,0.2596429358607009,0.297112629490853,23.248402027771654,23.295454545454547,0.41437072955697596,44,15,15,4,IT1,Lecce,full
2024,Udinese Calcio,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,198900000.0,0.33735545500251385,0.4253393665158371,-0.08798391151332324,23.837606837606838,24.25,0.29160382101558574,40,11,16,7,IT1,Udinese,full
2024,Venezia FC,,2026-07-06T01:23:02.974526+00:00,current_scrape,0,95600000.0,0.2622907949790795,0.2834728033472803,-0.021182008368200833,23.740062761506277,24.463414634146343,0.2301255230125523,41,10,12,5,IT1,Venezia,full
