season,tm_team_name,asa_team_id,observed_at,value_snapshot_type,n_prior_fill,squad_value_eur,top15_value_eur,att_value_pct,def_value_pct,mid_value_pct,gk_value_pct,tilt,value_wtd_age,avg_age,dp_value_share,n_players,n_att,n_def,n_mid,n_gk
2017,Atlanta United FC,ATL,unknown,unknown,11,42150000.0,38200000.0,0.4555160142348754,0.3155397390272835,0.16370106761565836,0.06524317912218268,0.13997627520759193,22.727758007117437,23.08823529411765,0.45077105575326215,34,11,10,9,4
2017,CF Montréal,MTL,unknown,unknown,5,30575000.0,25350000.0,0.2313982011447261,0.4088307440719542,0.3205233033524121,0.039247751430907606,-0.1774325429272281,27.882256745707277,25.085714285714285,0.5069501226492232,35,10,11,10,4
2017,Chicago Fire FC,CHI,unknown,unknown,7,35375000.0,29200000.0,0.4614840989399293,0.1215547703180212,0.4,0.01696113074204947,0.3399293286219081,26.872791519434628,24.62857142857143,0.42402826855123676,35,12,10,10,3
2017,Colorado Rapids,COL,unknown,unknown,4,31500000.0,21250000.0,0.530952380952381,0.2571428571428571,0.10634920634920635,0.10555555555555556,0.27380952380952384,26.14047619047619,24.975609756097562,0.2698412698412698,41,16,13,7,5
2017,Columbus Crew,CLB,unknown,unknown,7,18225000.0,14950000.0,0.5555555555555556,0.2194787379972565,0.1728395061728395,0.05212620027434842,0.3360768175582991,26.783264746227708,24.8,0.39780521262002744,30,10,9,6,5
2017,D.C. United,DC,unknown,unknown,2,46125000.0,40875000.0,0.8151761517615176,0.08672086720867209,0.04552845528455285,0.05257452574525745,0.7284552845528455,28.953929539295395,25.06451612903226,0.7414634146341463,31,10,10,6,5
2017,FC Dallas,DAL,unknown,unknown,10,32300000.0,25350000.0,0.5077399380804953,0.27476780185758515,0.20123839009287925,0.016253869969040248,0.2329721362229102,22.146284829721363,23.02777777777778,0.3931888544891641,36,13,13,7,3
2017,Houston Dynamo FC,HOU,unknown,unknown,2,15775000.0,10875000.0,0.3898573692551506,0.3359746434231379,0.17591125198098256,0.098256735340729,0.0538827258320127,26.36608557844691,24.95,0.196513470681458,40,14,14,8,4
2017,Los Angeles FC,LAFC,unknown,unknown,4,46250000.0,41250000.0,0.49783783783783786,0.3172972972972973,0.17189189189189188,0.012972972972972972,0.18054054054054058,26.13027027027027,24.242424242424242,0.5297297297297298,33,11,11,7,4
2017,Los Angeles Galaxy,LAG,unknown,unknown,4,48475000.0,41700000.0,0.6379577101598762,0.08045384218669417,0.2516761217122228,0.029912325941206807,0.5575038679731821,27.4559051057246,25.085714285714285,0.4951005673027334,35,10,11,9,5
